timestamp x y z qx qy qz qw id
1679926530.675155 -7.430155 -16.079771 -3.855078 -0.002219 0.000179 0.540355 0.841434 300
1679926532.278308 -7.160080 -14.949762 -3.871261 -0.004399 -0.003566 0.791725 0.610851 301
1679926533.476660 -7.170926 -14.825175 -3.881734 -0.003101 -0.001063 0.780694 0.624905 302
1679926534.376463 -7.178369 -14.819745 -3.883137 -0.003245 -0.001161 0.777808 0.628493 303
1679926535.276190 -7.322806 -14.496598 -3.889373 -0.016608 -0.020112 0.837684 0.545532 304
1679926535.876078 -7.481728 -14.071676 -3.887775 -0.008978 -0.014555 0.914240 0.404811 305
1679926537.074466 -7.562373 -13.898679 -3.896038 -0.003068 -0.003152 0.920882 0.389817 306
1679926538.176080 -7.577200 -13.898251 -3.897625 -0.001938 0.000086 0.920931 0.389721 307
1679926539.377117 -7.831092 -13.667580 -3.904559 -0.002792 0.003514 0.922923 0.384959 308
1679926540.175948 -8.358168 -13.134064 -3.906260 -0.005214 0.000763 0.907275 0.420504 309
1679926541.277704 -8.902843 -12.515648 -3.918450 0.000531 0.007484 0.829815 0.557988 310
1679926542.377660 -8.986785 -12.447468 -3.931385 -0.001972 -0.000774 0.836087 0.548593 311
1679926543.576077 -8.997802 -12.454485 -3.934005 0.000089 0.000176 0.835963 0.548785 312
1679926543.576077 -8.997802 -12.454485 -3.934005 0.000089 0.000176 0.835963 0.548785 313
1679926544.676201 -9.033566 -12.105866 -3.929497 0.019520 0.018083 0.719676 0.693800 314
1679926545.473854 -9.058770 -11.851140 -3.937138 -0.007785 -0.004309 0.624910 0.780646 315
1679926546.477154 -9.096233 -11.824029 -3.940344 -0.002439 0.000982 0.662654 0.748921 316
1679926548.575284 -8.797163 -11.219489 -3.942461 0.009911 0.009534 0.556067 0.831024 317
1679926549.674294 -8.573734 -10.733391 -3.951292 -0.003638 0.003452 0.396320 0.918099 318
1679926550.377513 -8.587716 -10.729172 -3.957389 -0.003514 0.000885 0.429415 0.903100 319
1679926551.076892 -8.591237 -10.731734 -3.958998 -0.002652 0.001010 0.430343 0.902661 320
1679926552.576621 -8.268861 -10.433501 -3.957670 0.003080 0.000801 0.410994 0.911633 321
1679926553.976684 -7.391624 -9.491305 -3.977416 -0.001751 0.002656 0.386942 0.922099 322
1679926554.776988 -7.190148 -9.306323 -3.985930 -0.001851 0.002771 0.386540 0.922267 323
1679926555.476431 -7.196452 -9.279297 -3.994084 -0.003248 0.001267 0.386618 0.922234 324
1679926556.276640 -7.201095 -9.274327 -3.995873 -0.001556 0.001651 0.385810 0.922576 325
1679926556.776842 -7.195081 -9.259998 -3.995979 -0.005570 0.001195 0.385744 0.922588 326
1679926558.776931 -6.338484 -7.904601 -4.013822 0.000291 0.000391 0.489206 0.872168 327
1679926559.876971 -6.137047 -7.607946 -4.010461 0.006963 -0.016148 0.494493 0.869003 328
1679926559.876971 -6.137047 -7.607946 -4.010461 0.006963 -0.016148 0.494493 0.869003 329
1679926561.277232 -6.126512 -7.578538 -4.014511 0.008915 -0.019433 0.497139 0.867407 330
1679926562.377259 -5.868567 -6.997444 -3.985331 0.015290 -0.026436 0.513612 0.857479 331
1679926563.976552 -5.157990 -6.007845 -3.902653 0.016344 -0.029208 0.532415 0.845822 332
1679926566.775251 -5.054589 -5.747724 -3.901836 0.006844 -0.037230 0.535231 0.843857 333
1679926570.475366 -4.023688 -4.088595 -3.787997 0.016448 -0.029685 0.497674 0.866700 334
1679926571.376300 -4.032463 -4.079764 -3.788973 0.015957 -0.029399 0.494310 0.868642 335
1679926571.876594 -3.993243 -3.999916 -3.789458 0.014714 -0.031061 0.494576 0.868455 336
1679926572.577355 -3.708329 -3.473925 -3.745640 0.014524 -0.021884 0.498421 0.866537 337
1679926573.582200 -3.189199 -2.683328 -3.741393 0.002926 -0.002856 0.496270 0.868158 338
1679926574.781853 -2.991554 -2.326378 -3.759418 -0.004867 0.000630 0.494263 0.869299 339
1679926576.382371 -2.979127 -2.296800 -3.763324 -0.002001 0.001448 0.494509 0.869169 340
1679926577.981411 -2.496586 -1.558811 -3.771137 -0.002208 0.000940 0.493527 0.869727 341
1679926578.481837 -2.235809 -1.126478 -3.784126 -0.004354 0.004496 0.495766 0.868434 342
1679926579.282227 -1.917141 -0.592969 -3.787047 -0.004180 0.006492 0.496561 0.867968 343
1679926580.082373 -1.896508 -0.536562 -3.797797 -0.005689 -0.001150 0.494366 0.869234 344
1679926580.882392 -1.911122 -0.531174 -3.801756 -0.002377 0.000424 0.494196 0.869347 345
1679926581.782216 -1.817669 -0.359778 -3.815884 -0.000922 -0.000552 0.496531 0.868018 346
1679926583.381325 -1.019253 0.908722 -3.822105 -0.003406 0.004981 0.498822 0.866683 347
1679926584.181712 -0.879101 1.171036 -3.826038 -0.004111 0.002421 0.495344 0.868684 348
1679926585.382614 -0.853501 1.238264 -3.833667 -0.001158 -0.000904 0.495407 0.868660 349
1679926587.081366 -0.764382 1.381200 -3.843005 0.001310 -0.000413 0.501216 0.865321 350
1679926588.282263 -0.177316 2.370584 -3.854809 0.000257 0.002465 0.505459 0.862847 351
1679926590.282166 0.141643 3.012894 -3.868115 -0.002635 0.001775 0.496760 0.867882 352
1679926591.681028 0.168452 3.080592 -3.870891 -0.000882 0.002474 0.495478 0.868617 353
1679926592.781145 0.676261 3.902247 -3.881655 -0.002363 0.003468 0.495351 0.868683 354
1679926593.382368 0.976893 4.369057 -3.883647 0.000507 0.001566 0.496800 0.867864 355
1679926593.982164 1.150937 4.677265 -3.884193 -0.005495 -0.000758 0.495052 0.868845 356
1679926595.181839 1.181546 4.778008 -3.897914 -0.001925 0.001192 0.496932 0.867787 357
1679926596.281985 1.183967 4.780524 -3.898888 -0.002015 0.001356 0.497761 0.867311 358
1679926596.881824 1.216782 4.834629 -3.900065 -0.001058 0.001742 0.498261 0.867024 359
1679926597.481659 1.465147 5.190330 -3.903048 0.000686 -0.001229 0.499011 0.866594 360
1679926598.081554 1.771359 5.709084 -3.905589 0.000029 0.001993 0.499745 0.866171 361
1679926599.281300 2.188924 6.493331 -3.919837 -0.002241 0.004119 0.495739 0.868459 362
1679926600.581810 2.185402 6.546890 -3.932724 -0.001069 -0.000146 0.495947 0.868352 363
1679926601.782801 2.322707 6.680296 -3.939220 0.013894 0.006242 0.446318 0.894745 364
1679926602.381301 2.719571 7.062936 -3.932585 0.002815 0.002806 0.412990 0.910727 365
1679926602.982470 3.119216 7.490639 -3.949240 0.002011 0.004456 0.401210 0.915973 366
1679926603.681981 3.505858 7.903197 -3.954556 0.014779 0.009000 0.285756 0.958146 367
1679926604.883150 3.577859 7.992174 -3.966133 -0.002956 0.004295 0.289243 0.957242 368
1679926605.681877 3.574755 7.995710 -3.967806 -0.002398 0.003600 0.288583 0.957445 369
1679926606.381396 3.642871 8.044690 -3.969888 -0.003290 0.003506 0.292254 0.956329 370
1679926607.580940 4.571904 8.688610 -3.978084 -0.001153 0.003558 0.304701 0.952441 371
1679926608.381171 5.102787 9.032046 -3.990472 0.000065 0.005138 0.287286 0.957831 372
1679926608.881480 5.161162 9.095346 -4.000202 -0.001860 0.005964 0.290901 0.956733 373
1679926610.381057 5.207339 9.147643 -4.006578 -0.002020 0.004344 0.289908 0.957043 374
1679926611.882058 5.875094 9.555837 -4.009795 -0.000385 0.002783 0.288615 0.957441 375
1679926613.481268 6.953756 10.254672 -4.031325 0.001574 0.004214 0.291499 0.956561 376
1679926614.581322 6.954040 10.290390 -4.043458 -0.001631 0.001845 0.291151 0.956674 377
1679926616.581326 7.644515 10.709618 -4.044416 0.000556 0.001156 0.288192 0.957572 378
1679926617.581943 8.404704 11.232007 -4.057449 -0.003384 0.002212 0.288520 0.957465 379
1679926618.682074 8.662122 11.409217 -4.070618 -0.007290 -0.001485 0.291318 0.956597 380
1679926619.381505 8.659868 11.430988 -4.073829 -0.000866 -0.000305 0.291828 0.956470 381
1679926620.181783 8.675974 11.446392 -4.073986 -0.002146 0.000161 0.289977 0.957031 382
1679926620.781674 8.963265 11.648903 -4.074223 -0.001707 -0.000125 0.291216 0.956656 383
